,Gene_ID,Gene_Name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene,Chromosome,Start,End,Biotype
2905,ENSG00000172366.20,MCRIP2,655.9930795,1.236542851,0.448608949,2.75639363,0.005844262,0.034657108,ENSG00000172366.20,16,636817,648474,protein_coding
2906,ENSG00000172428.11,COPS9,281.4339926,-1.207641086,0.234600114,-5.147657717,2.64e-07,9.34e-06,ENSG00000172428.11,2,240126563,240136807,protein_coding
2907,ENSG00000172465.14,TCEAL1,162.1215847,-0.640193579,0.163229529,-3.922045137,8.78e-05,0.001178263,ENSG00000172465.14,X,103628704,103630953,protein_coding
2908,ENSG00000172500.13,FIBP,320.8868581,0.516621074,0.158630827,3.256750816,0.001126953,0.009359199,ENSG00000172500.13,11,65883740,65888531,protein_coding
2909,ENSG00000172530.21,BANP,132.9563889,1.014466047,0.225514521,4.498451109,6.85e-06,0.000143286,ENSG00000172530.21,16,87949244,88077318,protein_coding
2910,ENSG00000172531.16,PPP1CA,903.3368647,0.608323644,0.13651684,4.456033739,8.35e-06,0.000168651,ENSG00000172531.16,11,67398181,67421183,protein_coding
2911,ENSG00000172534.14,HCFC1,281.3130569,0.858914209,0.219669285,3.910033254,9.23e-05,0.001227951,ENSG00000172534.14,X,153947557,153971818,protein_coding
2912,ENSG00000172586.8,CHCHD1,567.3320036,-0.803563938,0.124226495,-6.468539074,9.9e-11,1.04e-08,ENSG00000172586.8,10,73782047,73783652,protein_coding
2913,ENSG00000172667.11,ZMAT3,339.879104,0.987472783,0.338093826,2.920706345,0.003492388,0.023088975,ENSG00000172667.11,3,178960121,179072215,protein_coding
2914,ENSG00000172725.14,CORO1B,349.4981545,1.715900571,0.298563202,5.747193755,9.07e-09,5.18e-07,ENSG00000172725.14,11,67435510,67443821,protein_coding
2915,ENSG00000172731.15,LRRC20,413.5930239,0.944640577,0.190905357,4.948214098,7.49e-07,2.24e-05,ENSG00000172731.15,10,70298970,70382650,protein_coding
2916,ENSG00000172738.13,TMEM217,4.860995997,1.688840792,0.594271473,2.84186751,0.004485013,0.028110896,ENSG00000172738.13,6,37212180,37258155,protein_coding
2917,ENSG00000172766.19,NAA16,162.8584335,-0.614875144,0.18322017,-3.355935892,0.000790969,0.007050906,ENSG00000172766.19,13,41311267,41377030,protein_coding
2918,ENSG00000172780.17,RAB43,371.8119217,1.048752249,0.167304944,6.268507206,3.65e-10,3.13e-08,ENSG00000172780.17,3,129087569,129122801,protein_coding
2919,ENSG00000172803.18,SNX32,280.4311944,0.842743446,0.211772412,3.979477012,6.91e-05,0.000969807,ENSG00000172803.18,11,65833834,65856896,protein_coding
2920,ENSG00000172809.13,RPL38,3960.747619,-1.35268454,0.247571917,-5.463804444,4.66e-08,2.06e-06,ENSG00000172809.13,17,74203582,74210655,protein_coding
2921,ENSG00000172830.13,SSH3,153.9595375,0.823245179,0.222096255,3.706704465,0.000209974,0.002400106,ENSG00000172830.13,11,67303478,67312607,protein_coding
2922,ENSG00000172831.14,CES2,6272.025346,0.72788864,0.149757791,4.860439203,1.17e-06,3.26e-05,ENSG00000172831.14,16,66934444,66945096,protein_coding
2923,ENSG00000172840.7,PDP2,322.6741277,0.623626305,0.234399641,2.660525859,0.007801874,0.043316913,ENSG00000172840.7,16,66878589,66895754,protein_coding
2924,ENSG00000172893.18,DHCR7,2326.173685,1.389605919,0.313669383,4.430161165,9.42e-06,0.000187368,ENSG00000172893.18,11,71428193,71452868,protein_coding
2925,ENSG00000172935.9,MRGPRF,61.55269423,2.026532893,0.43927522,4.613355821,3.96e-06,9.11e-05,ENSG00000172935.9,11,69004398,69013246,protein_coding
2926,ENSG00000172977.13,KAT5,236.654505,0.501490368,0.155234578,3.230532615,0.001235598,0.010102716,ENSG00000172977.13,11,65711996,65719604,protein_coding
2927,ENSG00000172986.13,GXYLT2,19.55187278,1.646758484,0.599012198,2.749123455,0.005975488,0.035253783,ENSG00000172986.13,3,72888046,72998138,protein_coding
2928,ENSG00000173020.11,GRK2,443.1591409,1.010645402,0.267766116,3.77435882,0.00016042,0.001932572,ENSG00000173020.11,11,67266473,67286556,protein_coding
2929,ENSG00000173113.7,TRMT112,1097.69537,-0.931566973,0.195643371,-4.76155655,1.92e-06,4.91e-05,ENSG00000173113.7,11,64316460,64317559,protein_coding
2930,ENSG00000173137.12,ADCK5,99.51642542,1.310390795,0.420349731,3.117382258,0.001824648,0.013739624,ENSG00000173137.12,8,144373101,144393242,protein_coding
2931,ENSG00000173141.5,MRPL57,701.1470421,-0.681354415,0.210522717,-3.236488801,0.0012101,0.009925914,ENSG00000173141.5,13,21176658,21179084,protein_coding
2932,ENSG00000173156.7,RHOD,333.9178109,0.731273254,0.270310663,2.705306719,0.006824135,0.039020977,ENSG00000173156.7,11,67056847,67072017,protein_coding
2933,ENSG00000173163.11,COMMD1,351.3873719,-0.547003861,0.138182903,-3.958549491,7.54e-05,0.001039516,ENSG00000173163.11,2,61888724,62147247,protein_coding
2934,ENSG00000173193.15,PARP14,2262.479757,0.595362065,0.212262934,2.804832921,0.005034267,0.030822532,ENSG00000173193.15,3,122680839,122730840,protein_coding
2935,ENSG00000173221.14,GLRX,1629.535366,-1.000847438,0.199443534,-5.018199479,5.22e-07,1.67e-05,ENSG00000173221.14,5,95751319,95822726,protein_coding
2936,ENSG00000173258.13,ZNF483,102.1983829,-0.720648971,0.229078566,-3.145859445,0.001655996,0.01273557,ENSG00000173258.13,9,111525159,111577844,protein_coding
2937,ENSG00000173261.9,PLAC8L1,9.476005162,-1.577771222,0.381544052,-4.135226887,3.55e-05,0.000562928,ENSG00000173261.9,5,146084313,146105577,protein_coding
2938,ENSG00000173262.12,SLC2A14,8.624038104,2.796322693,0.947497678,2.951271287,0.003164688,0.021317351,ENSG00000173262.12,12,7812512,7891148,protein_coding
2939,ENSG00000173264.15,GPR137,297.2314464,0.961707652,0.245079567,3.924062967,8.71e-05,0.001169144,ENSG00000173264.15,11,64270062,64289494,protein_coding
2940,ENSG00000173327.8,MAP3K11,724.1895274,0.868940328,0.254492982,3.414397997,0.000639231,0.005947891,ENSG00000173327.8,11,65597756,65615382,protein_coding
2941,ENSG00000173334.4,TRIB1,1330.637329,-0.752564874,0.220814388,-3.408133329,0.000654089,0.006050369,ENSG00000173334.4,8,125430358,125438403,protein_coding
2942,ENSG00000173366.11,AC097637,87.12136963,1.097488399,0.287887046,3.812218762,0.000137725,0.001706064,ENSG00000173366.11,3,52221081,52231190,protein_coding
2943,ENSG00000173402.12,DAG1,1278.358242,0.76304773,0.233422171,3.268959955,0.001079436,0.009044846,ENSG00000173402.12,3,49468713,49535618,protein_coding
2944,ENSG00000173409.14,ARV1,395.7236805,-0.411734375,0.132937521,-3.097202153,0.001953566,0.014526892,ENSG00000173409.14,1,230978981,231000733,protein_coding
2945,ENSG00000173418.12,NAA20,885.5620938,-0.597374448,0.11778249,-5.071844271,3.94e-07,1.32e-05,ENSG00000173418.12,20,20017310,20033655,protein_coding
2946,ENSG00000173432.13,SAA1,5700.914911,-1.830197085,0.487844631,-3.751598292,0.000175711,0.002079247,ENSG00000173432.13,11,18266260,18269977,protein_coding
2947,ENSG00000173436.15,MINOS1,246.4959941,-0.651367499,0.131022311,-4.971424278,6.65e-07,2.05e-05,ENSG00000173436.15,1,19484403,19629821,protein_coding
2948,ENSG00000173442.13,EHBP1L1,154.5154373,0.677181803,0.250464299,2.703705898,0.006857095,0.039170632,ENSG00000173442.13,11,65576046,65592650,protein_coding
2949,ENSG00000173456.5,RNF26,276.1181002,0.833400977,0.153170703,5.440994643,5.3e-08,2.3e-06,ENSG00000173456.5,11,119334527,119337309,protein_coding
2950,ENSG00000173480.11,ZNF417,143.8170462,0.672137961,0.217719529,3.087173499,0.002020696,0.0149365,ENSG00000173480.11,19,57900296,57916610,protein_coding
2951,ENSG00000173482.17,PTPRM,447.0018579,0.799722036,0.180481468,4.43104794,9.38e-06,0.000187028,ENSG00000173482.17,18,7566782,8406861,protein_coding
2952,ENSG00000173511.10,VEGFB,269.3058598,-0.775536986,0.24577262,-3.155506042,0.001602199,0.012433019,ENSG00000173511.10,11,64234584,64239264,protein_coding
2953,ENSG00000173530.6,TNFRSF10D,263.1711899,0.738302188,0.283216796,2.606844646,0.009138081,0.048999191,ENSG00000173530.6,8,23135588,23164027,protein_coding
2954,ENSG00000173548.9,SNX33,487.4163805,0.447401837,0.128401114,3.484407757,0.000493227,0.004826742,ENSG00000173548.9,15,75647912,75662301,protein_coding
2955,ENSG00000173567.16,ADGRF3,10.22733311,1.092126459,0.368917221,2.960356406,0.003072833,0.020840491,ENSG00000173567.16,2,26308173,26346817,protein_coding
2956,ENSG00000173581.8,CCDC106,138.8426774,1.098272706,0.304479542,3.607049253,0.000309699,0.003302138,ENSG00000173581.8,19,55641062,55653161,protein_coding
2957,ENSG00000173599.15,PC,2409.663194,0.573437738,0.155581255,3.685776538,0.000228006,0.002566406,ENSG00000173599.15,11,66848417,66958386,protein_coding
2958,ENSG00000173611.18,SCAI,175.7473296,-1.017939632,0.187303457,-5.434708198,5.49e-08,2.38e-06,ENSG00000173611.18,9,124942608,125143528,protein_coding
2959,ENSG00000173621.9,LRFN4,5.035417717,1.744443351,0.573033197,3.044227388,0.002332787,0.016742402,ENSG00000173621.9,11,66856647,66860475,protein_coding
2960,ENSG00000173660.12,UQCRH,1251.263324,-0.882120455,0.154715813,-5.701553321,1.19e-08,6.46e-07,ENSG00000173660.12,1,46303698,46316776,protein_coding
2961,ENSG00000173674.11,EIF1AX,1893.214478,-0.860639472,0.187087356,-4.600201149,4.22e-06,9.57e-05,ENSG00000173674.11,X,20124525,20141838,protein_coding
2962,ENSG00000173692.14,PSMD1,1102.169586,0.741564649,0.132097587,5.613763778,1.98e-08,1.01e-06,ENSG00000173692.14,2,231056845,231173116,protein_coding
2963,ENSG00000173812.11,EIF1,5591.099141,-0.914467205,0.164814524,-5.548462481,2.88e-08,1.37e-06,ENSG00000173812.11,17,41688885,41692668,protein_coding
2964,ENSG00000173821.20,RNF213,2220.939497,0.758302964,0.206382828,3.674254158,0.000238545,0.002665962,ENSG00000173821.20,17,80260852,80398794,protein_coding
2965,ENSG00000173898.15,SPTBN2,696.6470666,0.856800842,0.24864071,3.445939487,0.000569078,0.005409989,ENSG00000173898.15,11,66682496,66744670,protein_coding
2966,ENSG00000173915.16,ATP5MD,1920.504681,-1.444749203,0.199848281,-7.229230079,4.86e-13,1.02e-10,ENSG00000173915.16,10,103389041,103396492,protein_coding
2967,ENSG00000173991.6,TCAP,30.08937187,3.162641229,0.632739606,4.998329805,5.78e-07,1.83e-05,ENSG00000173991.6,17,39665349,39666554,protein_coding
2968,ENSG00000174021.12,GNG5,724.4081204,-0.644467383,0.196670656,-3.276886332,0.001049586,0.008848264,ENSG00000174021.12,1,84498323,84506581,protein_coding
2969,ENSG00000174028.6,FAM3C2,11.76606059,1.607459216,0.445865291,3.605257569,0.000311843,0.003322141,ENSG00000174028.6,X,23075758,23076767,processed_pseudogene
2970,ENSG00000174080.12,CTSF,1486.173881,0.729150081,0.199566631,3.653667343,0.000258521,0.00284694,ENSG00000174080.12,11,66563464,66568879,protein_coding
2971,ENSG00000174123.11,TLR10,19.67251905,-0.895431077,0.327157379,-2.737004069,0.006200153,0.036251284,ENSG00000174123.11,4,38772238,38782990,protein_coding
2972,ENSG00000174130.13,TLR6,73.76470735,-0.64735412,0.212549552,-3.045662121,0.002321686,0.016680582,ENSG00000174130.13,4,38822897,38856817,protein_coding
2973,ENSG00000174132.9,FAM174A,202.6706032,-0.933442988,0.218561004,-4.270857889,1.95e-05,0.000345029,ENSG00000174132.9,5,100535338,100586741,protein_coding
2974,ENSG00000174137.14,FAM53A,14.64923839,1.351724946,0.392951453,3.439928607,0.000581868,0.005507382,ENSG00000174137.14,4,1617915,1684313,protein_coding
2975,ENSG00000174151.15,CYB561D1,136.565662,1.113918192,0.196589116,5.666225148,1.46e-08,7.69e-07,ENSG00000174151.15,1,109494052,109502932,protein_coding
2976,ENSG00000174177.13,CTU2,69.78132315,1.327318436,0.330728152,4.0133216,5.99e-05,0.000864784,ENSG00000174177.13,16,88706483,88715396,protein_coding
2977,ENSG00000174231.17,PRPF8,2188.989313,0.980905402,0.17924733,5.472357105,4.44e-08,1.98e-06,ENSG00000174231.17,17,1650629,1684867,protein_coding
2978,ENSG00000174233.12,ADCY6,338.5459694,0.841446546,0.174087413,4.833471479,1.34e-06,3.66e-05,ENSG00000174233.12,12,48766194,48789089,protein_coding
2979,ENSG00000174238.16,PITPNA,673.663105,0.591393386,0.175714768,3.36564417,0.000763651,0.006855044,ENSG00000174238.16,17,1517718,1562792,protein_coding
2980,ENSG00000174243.10,DDX23,899.0778922,0.454114349,0.128062968,3.546023925,0.000391091,0.004006134,ENSG00000174243.10,12,48829756,48852842,protein_coding
2981,ENSG00000174276.7,ZNHIT2,40.06245844,1.413935773,0.450079418,3.141525063,0.001680704,0.012885523,ENSG00000174276.7,11,65116403,65117701,protein_coding
2982,ENSG00000174306.22,ZHX3,902.8541621,0.700852824,0.173873559,4.030818875,5.56e-05,0.000816135,ENSG00000174306.22,20,41178448,41317731,protein_coding
2983,ENSG00000174307.7,PHLDA3,61.03844964,1.368112969,0.496045919,2.758036941,0.005814963,0.034557407,ENSG00000174307.7,1,201464278,201469237,protein_coding
2984,ENSG00000174327.7,SLC16A13,442.9466617,1.286729096,0.291878863,4.408435346,1.04e-05,0.00020344,ENSG00000174327.7,17,7036015,7040117,protein_coding
2985,ENSG00000174353.17,STAG3L3,14.2467239,2.165609925,0.730001702,2.966582021,0.0030113,0.020507524,ENSG00000174353.17,7,72998027,73003730,transcribed_unprocessed_pseudogene
2986,ENSG00000174405.15,LIG4,532.6005581,-0.686051122,0.174152356,-3.939373179,8.17e-05,0.001108454,ENSG00000174405.15,13,108207439,108218368,protein_coding
2987,ENSG00000174606.14,ANGEL2,414.2574094,-0.579901348,0.146036697,-3.970928958,7.16e-05,0.000996261,ENSG00000174606.14,1,212992182,213015867,protein_coding
2988,ENSG00000174720.18,LARP7,464.6175752,-0.387911288,0.108573259,-3.572806895,0.000353175,0.003692024,ENSG00000174720.18,4,112637077,112657696,protein_coding
2989,ENSG00000174748.22,RPL15,10637.57516,-0.689963206,0.157165174,-4.390051498,1.13e-05,0.000218342,ENSG00000174748.22,3,23916591,23924374,protein_coding
2990,ENSG00000174788.10,PCP2,17.74082647,-1.404924399,0.326877347,-4.298017019,1.72e-05,0.000310603,ENSG00000174788.10,19,7631611,7633719,protein_coding
2991,ENSG00000174799.11,CEP135,47.72231051,-0.734259903,0.217553438,-3.375078373,0.000737947,0.006672742,ENSG00000174799.11,4,55948871,56033361,protein_coding
2992,ENSG00000174839.13,DENND6A,215.7826828,-0.633048629,0.199666597,-3.170528473,0.001521619,0.011946197,ENSG00000174839.13,3,57625454,57693077,protein_coding
2993,ENSG00000174842.17,GLMN,77.27109404,-0.80312138,0.19910466,-4.033664408,5.49e-05,0.00080768,ENSG00000174842.17,1,92246402,92298987,protein_coding
2994,ENSG00000174851.16,YIF1A,837.4947461,0.783104755,0.177489762,4.412112272,1.02e-05,0.00020058,ENSG00000174851.16,11,66284572,66289184,protein_coding
2995,ENSG00000174885.13,NLRP6,38.83420086,1.366253081,0.429668198,3.179786372,0.001473837,0.011637091,ENSG00000174885.13,11,278407,285388,protein_coding
2996,ENSG00000174903.16,RAB1B,831.8634506,0.703033992,0.15223073,4.618213372,3.87e-06,8.93e-05,ENSG00000174903.16,11,66268590,66277492,protein_coding
2997,ENSG00000174915.12,PTDSS2,123.0087238,0.98039279,0.266269979,3.681950152,0.000231457,0.002598484,ENSG00000174915.12,11,448268,491399,protein_coding
2998,ENSG00000174963.18,ZIC4,13.6263512,2.11826231,0.588462146,3.599657726,0.000318636,0.003383056,ENSG00000174963.18,3,147386046,147406809,protein_coding
2999,ENSG00000174977.8,AC026271,67.0278034,-1.718875272,0.276732969,-6.211313655,5.25e-10,4.33e-08,ENSG00000174977.8,17,18650195,18651542,processed_pseudogene
3000,ENSG00000174989.13,FBXW8,99.76018194,0.691553127,0.151789219,4.556009527,5.21e-06,0.000114389,ENSG00000174989.13,12,116910950,117031148,protein_coding
3001,ENSG00000174996.12,KLC2,29.19774906,1.490164356,0.32910125,4.527981459,5.95e-06,0.00012735,ENSG00000174996.12,11,66257294,66267860,protein_coding
3002,ENSG00000175029.17,CTBP2,587.9553156,-0.813253126,0.105583482,-7.702465506,1.33e-14,4.67e-12,ENSG00000175029.17,10,124984317,125161170,protein_coding
3003,ENSG00000175130.7,MARCKSL1,551.5681345,-1.223170799,0.239095782,-5.115819221,3.12e-07,1.08e-05,ENSG00000175130.7,1,32333839,32336233,protein_coding
3004,ENSG00000175137.11,SH3BP5L,274.9426907,0.618571074,0.166795296,3.708564257,0.000208438,0.002384959,ENSG00000175137.11,1,248810446,248825915,protein_coding
3005,ENSG00000175161.14,CADM2,19.39248865,-1.090532972,0.359838141,-3.030620847,0.002440515,0.017343586,ENSG00000175161.14,3,84958989,86074429,protein_coding
3006,ENSG00000175166.17,PSMD2,1246.524975,0.971730773,0.160491994,6.054699373,1.41e-09,1.01e-07,ENSG00000175166.17,3,184299198,184309050,protein_coding
3007,ENSG00000175213.3,ZNF408,106.8725386,0.950099949,0.287363801,3.306261766,0.000945497,0.008145297,ENSG00000175213.3,11,46701030,46705912,protein_coding
3008,ENSG00000175215.11,CTDSP2,2510.516002,0.801699947,0.22182689,3.614079184,0.000301417,0.003228948,ENSG00000175215.11,12,57819927,57846729,protein_coding
3009,ENSG00000175220.12,ARHGAP1,480.1418458,0.545445041,0.155318252,3.511789714,0.0004451,0.004437287,ENSG00000175220.12,11,46677080,46700619,protein_coding
3010,ENSG00000175221.16,MED16,262.8213388,2.172517996,0.344615902,6.304172227,2.9e-10,2.59e-08,ENSG00000175221.16,19,867630,893218,protein_coding
3011,ENSG00000175224.17,ATG13,839.3018331,0.6449691,0.109288957,5.90150295,3.6e-09,2.31e-07,ENSG00000175224.17,11,46617527,46674818,protein_coding
3012,ENSG00000175283.8,DOLK,167.3538815,0.581639603,0.191999762,3.029376686,0.002450589,0.017393758,ENSG00000175283.8,9,128945530,128947603,protein_coding
3013,ENSG00000175305.18,CCNE2,56.17433997,-0.825797278,0.27377092,-3.01638055,0.00255812,0.01798692,ENSG00000175305.18,8,94879770,94896678,protein_coding
3014,ENSG00000175311.7,ANKS4B,522.6985177,0.488915977,0.132965609,3.677010785,0.000235983,0.002640737,ENSG00000175311.7,16,21233699,21253850,protein_coding
3015,ENSG00000175354.20,PTPN2,444.1829189,-0.555812914,0.175221869,-3.172052199,0.001513658,0.011894548,ENSG00000175354.20,18,12785478,12929643,protein_coding
3016,ENSG00000175390.15,EIF3F,1575.814361,-0.515334888,0.127343894,-4.046797003,5.19e-05,0.000770239,ENSG00000175390.15,11,7970251,8001862,protein_coding
3017,ENSG00000175395.16,ZNF25,141.5288889,-0.418348837,0.138200474,-3.027115787,0.002468994,0.01750286,ENSG00000175395.16,10,37949573,37976647,protein_coding
3018,ENSG00000175449.14,RFESD,24.33227846,-0.71881046,0.266886523,-2.693318691,0.007074461,0.040153946,ENSG00000175449.14,5,95646777,95684773,protein_coding
3019,ENSG00000175556.17,LONRF3,86.17655324,1.326635666,0.310675305,4.270167744,1.95e-05,0.000345568,ENSG00000175556.17,X,118974614,119018355,protein_coding
3020,ENSG00000175581.14,MRPL48,329.4707432,-0.544135766,0.192365902,-2.828649771,0.004674482,0.029045654,ENSG00000175581.14,11,73787872,73865133,protein_coding
3021,ENSG00000175591.12,P2RY2,114.0001874,2.114066044,0.296897089,7.120534757,1.08e-12,2.03e-10,ENSG00000175591.12,11,73218281,73242427,protein_coding
3022,ENSG00000175606.11,TMEM70,443.7425682,-0.706411496,0.224761613,-3.142936576,0.001672621,0.01284061,ENSG00000175606.11,8,73972437,73982783,protein_coding
3023,ENSG00000175634.15,RPS6KB2,329.0926889,0.781470046,0.192651403,4.056394263,4.98e-05,0.000746636,ENSG00000175634.15,11,67428460,67435401,protein_coding
3024,ENSG00000175745.14,NR2F1,241.1141393,-0.958069796,0.191280403,-5.008719033,5.48e-07,1.74e-05,ENSG00000175745.14,5,93583222,93594611,protein_coding
3025,ENSG00000175764.17,TTLL11,62.22434466,0.504567665,0.165030699,3.057417009,0.002232535,0.01614391,ENSG00000175764.17,9,121815674,122093606,protein_coding
3026,ENSG00000175768.13,TOMM5,285.4506222,-0.690408692,0.167542952,-4.120786238,3.78e-05,0.000591807,ENSG00000175768.13,9,37582646,37592604,protein_coding
3027,ENSG00000175785.13,PRIMA1,6.777778535,-1.75057874,0.563119372,-3.108716958,0.001879016,0.01406946,ENSG00000175785.13,14,93718298,93788485,protein_coding
3028,ENSG00000175792.12,RUVBL1,392.8156073,1.034853959,0.202581608,5.108331261,3.25e-07,1.12e-05,ENSG00000175792.12,3,128064778,128153914,protein_coding
3029,ENSG00000175866.16,BAIAP2,507.6954813,1.102602749,0.240341793,4.587644685,4.48e-06,0.000100914,ENSG00000175866.16,17,81035122,81117434,protein_coding
3030,ENSG00000175920.18,DOK7,15.23279288,1.874751489,0.638664411,2.935425018,0.003330911,0.022208293,ENSG00000175920.18,4,3463306,3501473,protein_coding
